resp_id,a_hhid,plot,plot_id,district,village,treatment,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,mon_paddy,harvested,manage_status,manage_type1,manage_type2,burnt,burn_technique,burn_technique_1,burn_technique_2,burn_technique_3,burn_technique_4,burn_technique_5,burn_technique_6,burn_technique_7,sowed,comments,village_id,spotcheck_date
121200521,12120052,2,p2,Bathinda,Mian,Control,30.15737915,74.85891724,198.1000061,4.300000191,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,Ok,1151,11/12/19
121200661,12120066,2,p2,Bathinda,Mian,Control,30.16597748,74.86148071,187.3000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 7,1,0,1,0,1,0,1,Yes,Ok,1151,11/15/19
121600081,12160008,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15987587,75.18864441,202.8000031,408.7000122,Yes,Yes,Stubble managed,Burnt,,1,5,0,0,0,0,1,0,0,No,Burned farmer meet me and self mentioned about the reason behind burning paddy,1155,11/11/19
121600121,12160012,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15342331,75.1780014,205.8999939,4,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,Yes,Paddy is burnt,1155,11/11/19
121600231,12160023,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15855789,75.18494415,205.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,7,0,0,0,0,0,0,1,No,Burned paddy,1155,11/11/19
121600241,12160024,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15507889,75.16708374,212.3000031,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,2 5,0,1,0,0,1,0,0,Yes,No comment,1155,11/11/19
121600371,12160037,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15102005,75.17228699,192.6000061,1.5,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt,1155,11/18/19
121600421,12160042,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15487671,75.17675018,206.3000031,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1,1,0,0,0,0,0,0,Yes,,1155,11/18/19
121600451,12160045,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15758324,75.186203,206.3000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,7,0,0,0,0,0,0,1,No,Burned paddy,1155,11/11/19
121600491,12160049,3,p3,Bathinda,Nandgarh Kotra,PES 800/acres,30.16739655,75.16597748,197.1000061,1.600000024,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,Burnt sowed,1155,11/18/19
121600531,12160053,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.1577549,75.18560791,209.5,3,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,B s,1155,11/18/19
121600761,12160076,1,p1,Bathinda,Nandgarh Kotra,PES 800/acres,30.15868759,75.18504333,207.3999939,1.899999976,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,Yes,,1155,11/18/19
122401481,12240148,3,p3,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.28383827,74.89553833,195.6999969,4.300000191,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1161,11/13/19
122401491,12240149,2,p2,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.28866196,74.91235352,195,4.099999905,Yes,Yes,Stubble managed,Can't determine,,0,,,,,,,,,Yes,,1161,11/10/19
122401811,12240181,4,p4,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.28829956,74.89516449,190.1999969,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,3,0,0,1,0,0,0,0,No,,1161,11/10/19
122401971,12240197,2,p2,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.30221176,74.92609406,215.1000061,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,2 6,0,1,0,0,0,1,0,No,,1161,11/13/19
122402141,12240214,5,p5,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.29226112,74.92022705,203.3000031,4.300000191,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1161,11/13/19
122402221,12240222,1,p1,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.27730942,74.90342712,196.6000061,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,2 6,0,1,0,0,0,1,0,Yes,,1161,11/13/19
122402271,12240227,3,p3,Bathinda,Nehian Wala,PES + 25% UCT 800/acres,30.29227829,74.92098999,204.6999969,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1161,11/13/19
122500071,12250007,1,p1,Bathinda,Neor,Control,30.39246941,75.05606842,193.1000061,5,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1162,11/13/19
122500211,12250021,1,p1,Bathinda,Neor,Control,30.39229584,75.05179596,189.6999969,2.599999905,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,,1162,11/12/19
122500291,12250029,1,p1,Bathinda,Neor,Control,30.4001236,75.05684662,195.8000031,4.800000191,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,No,,1162,11/10/19
122500511,12250051,2,p2,Bathinda,Neor,Control,30.41177559,75.05649567,210,5,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,1162,11/13/19
122500551,12250055,1,p1,Bathinda,Neor,Control,30.40645981,75.06461334,187.3000031,4.900000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1162,11/13/19
122500601,12250060,2,p2,Bathinda,Neor,Control,30.4072361,75.11956787,190.6000061,4.300000191,Yes,Yes,Stubble management ongoing,,Burning,0,2,0,1,0,0,0,0,0,,,1162,11/12/19
125000261,12500026,1,p1,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.02615356,75.23556519,208.1000061,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 4 6 7,1,0,1,1,0,1,1,Yes,,1178,11/12/19
125000351,12500035,2,p2,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.01104736,75.22611237,202.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,Yes,,1178,11/16/19
125000411,12500041,1,p1,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.0297966,75.22711945,203,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 5,1,1,0,0,1,0,0,No,,1178,11/16/19
125000691,12500069,2,p2,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.01455498,75.2432251,200,4.400000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,1178,11/12/19
125000741,12500074,2,p2,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.01796913,75.23429108,199.5,4.5,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1178,11/12/19
125000781,12500078,1,p1,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.01973343,75.25511932,199.5,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 5 6 7,1,1,1,1,1,1,1,Yes,,1178,11/12/19
125000801,12500080,1,p1,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.00390434,75.23648071,199.5,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 6,1,0,0,0,0,1,0,Yes,,1178,11/16/19
125001011,12500101,2,p2,Bathinda,Rajgarh Kubbe,PES + 25% UCT 800/acres,30.01662254,75.25508881,198.6999969,4.199999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,1178,11/12/19
125300121,12530012,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.93817329,75.17191315,199.1999969,1.399999976,Yes,Yes,Stubble managed,Burnt,,1,2,0,1,0,0,0,0,0,Yes,,1180,11/10/19
125300311,12530031,2,p2,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95643044,75.13247681,195.1000061,4,Yes,Yes,Stubble management ongoing,,Creating bales,0,,,,,,,,,,,1180,11/10/19
125300331,12530033,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95543861,75.13406372,198.6000061,4.599999905,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1180,11/10/19
125300671,12530067,3,p3,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95377922,75.17153168,202.8000031,1.799999952,Yes,Yes,Stubble managed,Burnt,,1,2 5,0,1,0,0,1,0,0,No,,1180,11/13/19
125300801,12530080,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.93679619,75.13253784,197.1000061,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3,1,1,1,0,0,0,0,No,,1180,11/13/19
125300971,12530097,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.93619537,75.17935181,210.3999939,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,2 3 6,0,1,1,0,0,1,0,No,,1180,11/13/19
125301041,12530104,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95092773,75.16763306,207.3999939,4.699999809,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Good,1180,11/10/19
125301151,12530115,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.96718788,75.16246796,201.6000061,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 5 6,1,1,0,0,1,1,0,No,,1180,11/13/19
125301711,12530171,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95120811,75.11327362,189.8999939,4.400000095,No,,,,,,,,,,,,,,,Plat.cotten da hai,1180,11/10/19
125301931,12530193,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.96495438,75.16170502,187.6000061,4,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1180,11/10/19
125302171,12530217,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95888901,75.13961792,199.1999969,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 3,1,0,1,0,0,0,0,Yes,,1180,11/13/19
125302301,12530230,1,p1,Bathinda,Ram Tirath Jaga,PES + 25% UCT 800/acres,29.95109558,75.13835907,193.1999969,4.699999809,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,,1180,11/10/19
125400581,12540058,1,p1,Bathinda,Raman,PES + 50% UCT 800/acres,29.95824242,75.00789642,194.8000031,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 3,1,0,1,0,0,0,0,Yes,Ok,1181,11/14/19
125400661,12540066,1,p1,Bathinda,Raman,PES + 50% UCT 800/acres,29.97187614,74.95592499,180.8000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,Yes,Ok,1181,11/14/19
125401401,12540140,1,p1,Bathinda,Raman,PES + 50% UCT 800/acres,29.96545219,74.98297882,192.8999939,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,No,Ok,1181,11/10/19
125401621,12540162,1,p1,Bathinda,Raman,PES + 50% UCT 800/acres,29.94779205,74.96386719,213.3000031,4.900000095,Yes,Yes,Stubble managed,Used CRM machine,,0,,,,,,,,,No,Ok,1181,11/10/19
125401631,12540163,3,p3,Bathinda,Raman,PES + 50% UCT 800/acres,29.95497704,74.99897003,194.1999969,4.199999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 3,1,1,1,0,0,0,0,No,Ok,1181,11/14/19
125401651,12540165,2,p2,Bathinda,Raman,PES + 50% UCT 800/acres,29.9571991,74.99855042,195.3000031,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,2 5 6,0,1,0,0,1,1,0,No,Ok,1181,11/10/19
125401691,12540169,1,p1,Bathinda,Raman,PES + 50% UCT 800/acres,29.94672966,74.99482727,216.6999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 6,1,1,0,0,0,1,0,Yes,Ok,1181,11/10/19
126100601,12610060,1,p1,Bathinda,Rayia,Control,30.34925079,75.31243896,213.1000061,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,Burning nhi hoi,1186,11/13/19
126100641,12610064,2,p2,Bathinda,Rayia,Control,30.36817741,75.32576752,217.3000031,4.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1186,11/11/19
126101171,12610117,1,p1,Bathinda,Rayia,Control,30.35776329,75.29362488,212,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1186,11/11/19
126101261,12610126,1,p1,Bathinda,Rayia,Control,30.36269188,75.29158783,223.6000061,4.300000191,Yes,No,,,,,,,,,,,,,,Harvesting nhi hoi,1186,11/13/19
126101441,12610144,3,p3,Bathinda,Rayia,Control,30.35667801,75.30382538,201.1999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,3 5,0,0,1,0,1,0,0,Yes,Burning hoi hai,1186,11/13/19
126101461,12610146,1,p1,Bathinda,Rayia,Control,30.36964035,75.32971954,198.8999939,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,2 3 5,0,1,1,0,1,0,0,No,Burning hoi hai,1186,11/13/19
126101911,12610191,2,p2,Bathinda,Rayia,Control,30.36406708,75.31315613,202.3000031,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,Yes,Ok,1186,11/11/19
126102701,12610270,2,p2,Bathinda,Rayia,Control,30.36047363,75.29652405,222.3000031,5,Yes,Yes,Stubble management ongoing,,Incorporating stubble into the soil,0,,,,,,,,,,Ok,1186,11/11/19
126200061,12620006,1,p1,Bathinda,Riya,PES 800/acres,29.82048225,75.11377716,207.1999969,5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1187,11/16/19
126200081,12620008,1,p1,Bathinda,Riya,PES 800/acres,29.82495308,75.120224,198.8000031,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,2 3 5,0,1,1,0,1,0,0,No,Burning hoi hai,1187,11/11/19
126200271,12620027,1,p1,Bathinda,Riya,PES 800/acres,29.82484818,75.12019348,198.6999969,4,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,Yes,Ok,1187,11/16/19
126200611,12620061,1,p1,Bathinda,Riya,PES 800/acres,30.36224937,75.31374359,215.3000031,6.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1187,11/11/19
126200651,12620065,1,p1,Bathinda,Riya,PES 800/acres,29.81467438,75.11029816,205.8999939,4.699999809,No,,,,,,,,,,,,,,,Cotton plot,1187,11/16/19
126200781,12620078,1,p1,Bathinda,Riya,PES 800/acres,29.81028366,75.11801147,203.1999969,4.5,No,,,,,,,,,,,,,,,Cotton lgi hoei hai,1187,11/11/19
127100151,12710015,2,p2,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.14413834,74.89216614,194.1000061,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1189,11/13/19
127100531,12710053,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.13812828,74.88098907,193.6000061,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6,0,1,1,0,1,1,0,Yes,,1189,11/13/19
127100601,12710060,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.13442039,74.89472961,196.5,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1189,11/13/19
127100621,12710062,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.13098907,74.91220856,185.5,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,Yes,,1189,11/9/19
127100831,12710083,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.14066315,74.87657166,196.3000031,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6 7,0,1,1,0,1,1,1,Yes,,1189,11/13/19
127100851,12710085,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.14847755,74.89221954,194.1999969,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,Yes,,1189,11/13/19
127100991,12710099,2,p2,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.13890839,74.89713287,186.5,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6,0,1,1,0,1,1,0,Yes,,1189,11/9/19
127101001,12710100,2,p2,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.13269615,74.9199295,193.6999969,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,Yes,,1189,11/9/19
127101021,12710102,2,p2,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.14621162,74.89188385,193.1999969,5,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5 6,1,1,1,0,1,1,0,No,,1189,11/9/19
127101111,12710111,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.13412857,74.90874481,177.6000061,4.599999905,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1189,11/9/19
127101221,12710122,1,p1,Bathinda,Sainewala Gurusar,PES 1600 /acres,30.12867165,74.88024902,187.8999939,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,2 3 5 6 7,0,1,1,0,1,1,1,No,,1189,11/9/19
127200031,12720003,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.48981857,75.24526215,216.8999939,5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1190,11/14/19
127200151,12720015,2,p2,Bathinda,Salabatpura,PES 1600 /acres,30.48840332,75.23875427,217.8000031,4.699999809,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,No,Ok,1190,11/11/19
127200441,12720044,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.49662971,75.253685,218.3000031,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 3 5,1,0,1,0,1,0,0,Yes,Ok,1190,11/14/19
127200501,12720050,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.49664688,75.2537384,218.1999969,4.199999809,Yes,Yes,Stubble not managed,,,,,,,,,,,,,Ok,1190,11/14/19
127200511,12720051,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.48055267,75.24495697,224.1999969,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1190,11/11/19
127200851,12720085,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.48916245,75.25105286,213.6000061,4.400000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1190,11/14/19
127201221,12720122,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.49390221,75.24336243,214.1000061,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1190,11/11/19
127201231,12720123,1,p1,Bathinda,Salabatpura,PES 1600 /acres,30.49681854,75.24769592,212.5,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Ok,1190,11/11/19
127500091,12750009,1,p1,Bathinda,Sangat Khurd,Control,29.94852257,75.05850983,207.8999939,4,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1193,11/17/19
127500161,12750016,1,p1,Bathinda,Sangat Khurd,Control,29.95175934,75.08229065,199.1999969,4,Yes,Yes,Stubble managed,Burnt,,1,1 5 6,1,0,0,0,1,1,0,No,,1193,11/11/19
127500391,12750039,1,p1,Bathinda,Sangat Khurd,Control,29.94077301,75.08052826,202,4.099999905,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1193,11/17/19
127500571,12750057,1,p1,Bathinda,Sangat Khurd,Control,29.94561386,75.08250427,202.1999969,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,6,0,0,0,0,0,1,0,Yes,,1193,11/17/19
127500631,12750063,2,p2,Bathinda,Sangat Khurd,Control,29.92819595,75.07953644,193.6999969,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,5 6,0,0,0,0,1,1,0,No,,1193,11/17/19
127500701,12750070,1,p1,Bathinda,Sangat Khurd,Control,29.94889259,75.08430481,202.6000061,4.300000191,Yes,Yes,Stubble managed,Burnt,,1,5 6,0,0,0,0,1,1,0,No,,1193,11/11/19
127501141,12750114,1,p1,Bathinda,Sangat Khurd,Control,29.94976044,75.08465576,194.5,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,No,,1193,11/11/19
128100021,12810002,1,p1,Bathinda,Shekhpura,PES 800/acres,30.01096535,75.15461731,198.8000031,2.200000048,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,Good,1196,11/11/19
128100151,12810015,2,p2,Bathinda,Shekhpura,PES 800/acres,29.99835014,75.16280365,199.8000031,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3,1,1,1,0,0,0,0,Yes,,1196,11/14/19
128100261,12810026,1,p1,Bathinda,Shekhpura,PES 800/acres,30.00365067,75.17520905,196.3000031,4.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3,1,1,1,0,0,0,0,Yes,,1196,11/14/19
128100341,12810034,4,p4,Bathinda,Shekhpura,PES 800/acres,29.99138451,75.13977814,199.8000031,4.599999905,Yes,Yes,Stubble managed,Burnt,,1,2 5 6,0,1,0,0,1,1,0,No,,1196,11/11/19
128100381,12810038,2,p2,Bathinda,Shekhpura,PES 800/acres,30.00021362,75.15275574,199.3000031,4.5,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1196,11/11/19
128100501,12810050,1,p1,Bathinda,Shekhpura,PES 800/acres,29.99057198,75.14668274,196.6000061,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2,1,1,0,0,0,0,0,No,,1196,11/11/19
128100551,12810055,1,p1,Bathinda,Shekhpura,PES 800/acres,29.99931908,75.15692139,195.6000061,3,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 6,1,1,1,0,0,1,0,Yes,,1196,11/14/19
128100601,12810060,1,p1,Bathinda,Shekhpura,PES 800/acres,29.99998856,75.16635895,196.8000031,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 5,1,1,0,0,1,0,0,Yes,,1196,11/14/19
128100661,12810066,6,p6,Bathinda,Shekhpura,PES 800/acres,30.0007534,75.1725769,201.6999969,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 5,1,1,1,0,1,0,0,No,,1196,11/11/19
128100701,12810070,1,p1,Bathinda,Shekhpura,PES 800/acres,30.00281143,75.17321014,198.1000061,4.5,Yes,Yes,Stubble managed,Burnt,,1,1 2,1,1,0,0,0,0,0,Yes,,1196,11/14/19
128600321,12860032,1,p1,Bathinda,Singo,Control,29.91327286,75.14530182,192.6999969,3.900000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,No,,1198,11/12/19
128600501,12860050,1,p1,Bathinda,Singo,Control,29.89647484,75.16648102,194.8999939,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4 6 7,1,1,1,1,0,1,1,No,,1198,11/12/19
128601821,12860182,1,p1,Bathinda,Singo,Control,29.90330124,75.16014862,159.8000031,4.699999809,No,,,,,,,,,,,,,,,Narme ka hae,1198,11/12/19
128601921,12860192,1,p1,Bathinda,Singo,Control,29.91986084,75.16008759,202.3999939,4.800000191,Yes,No,,,,,,,,,,,,,,,1198,11/12/19
128602041,12860204,1,p1,Bathinda,Singo,Control,29.91464806,75.16567993,190.8999939,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,No,,1198,11/16/19
128602151,12860215,1,p1,Bathinda,Singo,Control,29.92327309,75.16588593,199.6999969,3.900000095,Yes,Yes,Stubble not managed,,,,,,,,,,,,,,1198,11/12/19
128602451,12860245,1,p1,Bathinda,Singo,Control,29.89275169,75.17978668,190,3.900000095,Yes,Yes,Stubble managed,Burnt,,1,1 3,1,0,1,0,0,0,0,No,,1198,11/16/19
128602661,12860266,1,p1,Bathinda,Singo,Control,29.92551994,75.15138245,195.3000031,2.099999905,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1198,11/16/19
128602891,12860289,1,p1,Bathinda,Singo,Control,29.90533066,75.18499756,202.5,4.699999809,Yes,Yes,Stubble managed,Burnt,,1,1 3 5 6,1,0,1,0,1,1,0,No,,1198,11/16/19
128603071,12860307,1,p1,Bathinda,Singo,Control,29.90968704,75.153862,193.3000031,4,Yes,Yes,Stubble managed,Burnt,,1,1 3 6,1,0,1,0,0,1,0,Yes,,1198,11/16/19
128603201,12860320,1,p1,Bathinda,Singo,Control,29.9005394,75.17881012,195.3999939,3.900000095,No,,,,,,,,,,,,,,,Eh narme ka plant,1198,11/12/19
128800031,12880003,1,p1,Bathinda,Sivian,PES 800/acres,30.25563431,74.89221954,206.6000061,4.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1199,11/10/19
128800281,12880028,1,p1,Bathinda,Sivian,PES 800/acres,30.25119209,74.88832855,218.5,5,No,,,,,,,,,,,,,,,Polot cottan,1199,11/14/19
128800391,12880039,1,p1,Bathinda,Sivian,PES 800/acres,30.25496483,74.91242218,194.3000031,4.800000191,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1199,11/10/19
128800441,12880044,2,p2,Bathinda,Sivian,PES 800/acres,30.25984764,74.87612152,193.3999939,3.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1199,11/10/19
128801091,12880109,1,p1,Bathinda,Sivian,PES 800/acres,30.25978661,74.92259216,193.8000031,4.699999809,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1199,11/14/19
128801111,12880111,1,p1,Bathinda,Sivian,PES 800/acres,30.26480103,74.87819672,193.5,4.900000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1199,11/14/19
128801261,12880126,1,p1,Bathinda,Sivian,PES 800/acres,30.25819206,74.91371918,212,4.400000095,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4,1,1,1,1,0,0,0,No,,1199,11/10/19
128801351,12880135,1,p1,Bathinda,Sivian,PES 800/acres,30.26753235,74.91790009,193.1000061,4.199999809,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1199,11/14/19
128801381,12880138,2,p2,Bathinda,Sivian,PES 800/acres,30.26576805,74.91825104,183.6999969,4.800000191,Yes,Yes,Stubble managed,Burnt,,1,1 2 3 4,1,1,1,1,0,0,0,No,,1199,11/14/19
128801431,12880143,1,p1,Bathinda,Sivian,PES 800/acres,30.25952339,74.87717438,189.8000031,4.900000095,Yes,Yes,Stubble managed,Incorporated stubble into the soil,,0,,,,,,,,,Yes,,1199,11/14/19
128801991,12880199,1,p1,Bathinda,Sivian,PES 800/acres,30.25543594,74.89570618,195.3999939,4.900000095,Yes,Yes,Stubble managed,Created bales,,0,,,,,,,,,Yes,,1199,11/14/19
