resp_id,plot_id,district,village,plot_gpslatitude,plot_gpslongitude,plot_gpsaltitude,plot_gpsaccuracy,pv_paddy,harvested,sc_manage_status,sc_manage_type,sc_burn_straw_stub,sc_burn_straw_ash,sc_burn_resid,sc_burn_stand_stub,sc_burn_grass,sc_burn_trees_burnt,sc_burn_realtime,sowed,pv_visit_date,village_id,pv_burnt_any,pv_burnt,pv_burnt_alt,sc_burn_change_any
209300451,p1,Faridkot,Dob,30.463186,75.024246,206.5,4.8000002,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,9-Nov-19,2032,0,0,0,
209300591,p3,Faridkot,Dob,30.465631,75.029076,199.2,4.5,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,15-Nov-19,2032,0,0,0,
209300821,p1,Faridkot,Dob,30.460089,75.017067,204.39999,4.8000002,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,1,No,9-Nov-19,2032,1,1,1,
209300901,p1,Faridkot,Dob,30.47633,75.013779,204.5,3.9000001,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,9-Nov-19,2032,0,0,0,
209300921,p1,Faridkot,Dob,30.474768,75.00367,199.2,4,Yes,Yes,Stubble managed,Burnt,1,0,1,1,1,0,1,Yes,15-Nov-19,2032,1,1,1,
209301321,p1,Faridkot,Dob,30.465597,75.031509,200.7,4.6999998,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,0,1,No,15-Nov-19,2032,1,1,1,
209301331,p2,Faridkot,Dob,30.475349,75.028107,197.5,4.4000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,1,No,15-Nov-19,2032,1,1,1,
209301341,p1,Faridkot,Dob,30.47542,75.025032,204.89999,4.6999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,12-Nov-19,2032,0,0,0,
209301771,p2,Faridkot,Dob,30.481787,75.009651,202.10001,4.8000002,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,12-Nov-19,2032,0,0,0,
212300241,p1,Faridkot,Gurusar,30.496828,74.886963,200.8,4.5,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,13-Nov-19,2038,1,1,1,
212300901,p1,Faridkot,Gurusar,30.499613,74.890953,200.7,4.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,No,13-Nov-19,2038,1,1,1,
212301021,p1,Faridkot,Gurusar,30.521519,74.89415,199.10001,4.9000001,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,13-Nov-19,2038,1,1,1,
212301661,p2,Faridkot,Gurusar,30.50811,74.893532,212.10001,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,No,13-Nov-19,2038,1,1,1,
212302611,p1,Faridkot,Gurusar,30.526293,74.900078,236.8,4.8000002,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,13-Nov-19,2038,0,0,0,
213100161,p1,Faridkot,Jaito,30.478357,74.880905,189.8,3.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,1,No,10-Nov-19,2041,1,1,1,
213100221,p1,Faridkot,Jaito,30.465038,74.901199,200.10001,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,1,0,0,1,No,14-Nov-19,2041,1,1,1,
213100711,p2,Faridkot,Jaito,30.436327,74.907349,196.7,4.6999998,Yes,Yes,Stubble managed,Burnt,1,1,0,1,0,1,1,No,10-Nov-19,2041,1,1,1,
213101181,p1,Faridkot,Jaito,30.474669,74.907997,209,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,1,No,10-Nov-19,2041,1,1,1,
213101741,p2,Faridkot,Jaito,30.445158,74.860161,191.2,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,1,1,1,1,No,14-Nov-19,2041,1,1,1,
213101931,p1,Faridkot,Jaito,30.427235,74.885147,196.7,4.5,Yes,Yes,Stubble managed,Burnt,1,1,1,1,0,0,1,Yes,14-Nov-19,2041,1,1,1,
213103011,p1,Faridkot,Jaito,30.443106,74.904282,198.60001,4.3000002,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,0,0,No,12-Nov-19,2041,1,0,1,
216100221,p1,Faridkot,Khara,30.521061,74.709778,190.2,4.5999999,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,2051,0,0,0,
216100301,p1,Faridkot,Khara,30.538584,74.702477,189.3,4.5999999,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,14-Nov-19,2051,0,0,0,
216101071,p1,Faridkot,Khara,30.523802,74.722649,193.39999,4.4000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,Yes,10-Nov-19,2051,1,1,0,
216101771,p2,Faridkot,Khara,30.551453,74.72319,199.3,4,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,10-Nov-19,2051,0,0,0,
216101781,p1,Faridkot,Khara,30.541437,74.719223,193.10001,4,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,14-Nov-19,2051,1,1,1,
216101951,p2,Faridkot,Khara,30.539637,74.731781,192.2,4.4000001,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,No,9-Nov-19,2051,0,0,0,
216102631,p1,Faridkot,Khara,30.516993,74.702103,202.89999,4.0999999,Yes,Yes,Stubble managed,Burnt,0,1,1,0,1,1,0,Yes,14-Nov-19,2051,1,1,1,
216103221,p3,Faridkot,Khara,30.531424,74.724991,187,4,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,1,0,No,10-Nov-19,2051,1,1,1,
217100511,p1,Faridkot,Kot Sukhia,30.676342,74.875237,200.39999,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,No,10-Nov-19,2054,0,0,0,
217100661,p2,Faridkot,Kot Sukhia,30.702848,74.903397,200,5,Yes,Yes,Stubble managed,Burnt,0,0,0,0,1,1,0,No,10-Nov-19,2054,1,0,1,
217101061,p2,Faridkot,Kot Sukhia,30.675264,74.866928,206.8,4.9000001,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,2054,0,0,0,
217101091,p1,Faridkot,Kot Sukhia,30.677305,74.875313,198,3.9000001,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,2054,0,0,0,
217101671,p1,Faridkot,Kot Sukhia,30.681122,74.892296,196.2,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,0,0,No,14-Nov-19,2054,1,1,1,
217102201,p2,Faridkot,Kot Sukhia,30.658382,74.877831,197.10001,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,0,0,No,14-Nov-19,2054,1,1,1,
217102621,p1,Faridkot,Kot Sukhia,30.657696,74.877823,187.7,5,Yes,Yes,Stubble management ongoing,Created bales,.s,.s,.s,.s,.s,.s,.s,,14-Nov-19,2054,0,0,0,
217102741,p1,Faridkot,Kot Sukhia,30.707323,74.895088,200.10001,4.4000001,Yes,Yes,Stubble managed,.d,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,2054,0,0,0,
217102961,p2,Faridkot,Kot Sukhia,30.704828,74.891724,197.60001,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,2054,0,0,0,
220000591,p1,Faridkot,Marak,30.446035,74.743996,191.2,4.9000001,Yes,Yes,Stubble managed,Burnt,0,1,1,0,1,1,0,Yes,14-Nov-19,2059,1,1,1,
220000741,p1,Faridkot,Marak,30.469761,74.744278,195.5,4.8000002,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,Yes,14-Nov-19,2059,1,1,1,
220001021,p2,Faridkot,Marak,30.451193,74.751488,193.3,4.1999998,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,14-Nov-19,2059,1,1,1,
220001171,p1,Faridkot,Marak,30.448858,74.761482,204.89999,4.9000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,11-Nov-19,2059,0,0,0,
220001281,p2,Faridkot,Marak,30.455353,74.747803,196.89999,3.9000001,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,0,No,11-Nov-19,2059,1,1,1,
220001471,p1,Faridkot,Marak,30.451899,74.754745,194.8,4.4000001,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,14-Nov-19,2059,0,0,0,
220001611,p1,Faridkot,Marak,30.45256,74.734474,215.89999,4.5999999,Yes,Yes,Stubble managed,Burnt,0,0,1,0,1,1,0,Yes,14-Nov-19,2059,1,1,1,
220300141,p1,Faridkot,Matta,30.477844,74.822319,195,4.6999998,Yes,Yes,Stubble managed,Burnt,1,1,1,1,1,1,1,Yes,10-Nov-19,2061,1,1,1,
220300191,p1,Faridkot,Matta,30.484503,74.811668,196.60001,4.1999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,14-Nov-19,2061,0,0,0,
220301321,p1,Faridkot,Matta,30.474691,74.846237,202.2,4.8000002,Yes,Yes,Stubble managed,Burnt,1,1,0,0,0,0,0,Yes,12-Nov-19,2061,1,1,1,
220301531,p1,Faridkot,Matta,30.483408,74.849831,193.3,4.6999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,1,0,Yes,10-Nov-19,2061,1,1,1,
220302201,p1,Faridkot,Matta,30.476381,74.822273,195.7,4.6999998,Yes,Yes,Stubble managed,Burnt,1,0,1,1,1,0,1,Yes,14-Nov-19,2061,1,1,1,
220302461,p2,Faridkot,Matta,30.481216,74.820732,193.89999,4.6999998,Yes,Yes,Stubble not managed,.s,.s,.s,.s,.s,.s,.s,.s,,14-Nov-19,2061,0,0,0,
220302561,p1,Faridkot,Matta,30.482796,74.832169,200.7,4.5999999,Yes,Yes,Stubble managed,Burnt,1,1,1,1,0,1,1,No,14-Nov-19,2061,1,1,1,
220302741,p1,Faridkot,Matta,30.468533,74.853653,194.89999,4.1999998,Yes,Yes,Stubble managed,Burnt,1,1,1,0,1,1,0,No,12-Nov-19,2061,1,1,1,
222600551,p1,Faridkot,Pakhi Kalan,30.749413,74.762062,196.60001,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,Yes,13-Nov-19,2065,1,1,0,
222600591,p1,Faridkot,Pakhi Kalan,30.776312,74.763046,192.10001,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,1,0,No,13-Nov-19,2065,1,1,1,
222601681,p2,Faridkot,Pakhi Kalan,30.742691,74.767128,195.89999,3.9000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,1,1,0,No,13-Nov-19,2065,1,1,1,
222601951,p1,Faridkot,Pakhi Kalan,30.766954,74.76268,196.2,5,Yes,Yes,Stubble managed,Burnt,0,1,0,0,1,1,0,Yes,13-Nov-19,2065,1,0,1,
222601961,p1,Faridkot,Pakhi Kalan,30.758236,74.756599,188.7,4.6999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,13-Nov-19,2065,1,1,0,
226000291,p2,Faridkot,Ran Singh Wala,30.484657,74.915489,187.60001,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,19-Nov-19,2076,1,1,1,
226000841,p2,Faridkot,Ran Singh Wala,30.496788,74.944283,191.89999,4.9000001,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,2076,0,0,0,
226001051,p1,Faridkot,Ran Singh Wala,30.502369,74.935837,196.60001,4.6999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,19-Nov-19,2076,1,1,1,
226001161,p1,Faridkot,Ran Singh Wala,30.494581,74.9263,179.60001,4.5999999,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,19-Nov-19,2076,1,1,1,
226300021,p1,Faridkot,Romana Ajit Singh,30.397696,75.016991,198,4.5,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,15-Nov-19,2077,1,1,1,
226301181,p1,Faridkot,Romana Ajit Singh,30.381565,75.043297,206.39999,4.4000001,Yes,Yes,Stubble managed,Burnt,1,0,1,1,0,1,0,Yes,15-Nov-19,2077,1,1,1,
226301391,p2,Faridkot,Romana Ajit Singh,30.386385,75.044571,205.10001,4.5999999,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,15-Nov-19,2077,1,1,1,
226302221,p2,Faridkot,Romana Ajit Singh,30.402514,75.030296,198.8,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,15-Nov-19,2077,1,1,1,
226302571,p1,Faridkot,Romana Ajit Singh,30.382477,75.043518,206.10001,4.8000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,1,1,0,Yes,15-Nov-19,2077,1,1,1,
226302741,p1,Faridkot,Romana Ajit Singh,30.408857,75.010094,209.5,4.4000001,Yes,Yes,Stubble managed,Created bales,.s,.s,.s,.s,.s,.s,.s,No,15-Nov-19,2077,0,0,0,
226900401,p2,Faridkot,Sadiq,30.724934,74.580498,183.8,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,0,No,9-Nov-19,2083,1,1,0,
226900821,p1,Faridkot,Sadiq,30.706446,74.556404,184.39999,4.9000001,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,15-Nov-19,2083,1,1,0,
226900841,p2,Faridkot,Sadiq,30.716129,74.576019,192.89999,4.8000002,Yes,Yes,Stubble management ongoing,.d,.s,.s,.s,.s,.s,.s,.s,,9-Nov-19,2083,0,0,0,
226901091,p1,Faridkot,Sadiq,30.701006,74.573334,184.7,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,2083,0,0,0,
226901271,p1,Faridkot,Sadiq,30.708998,74.572128,191.7,5.3000002,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,No,15-Nov-19,2083,1,1,0,
226901291,p1,Faridkot,Sadiq,30.716251,74.565453,186.39999,5.1999998,Yes,Yes,Stubble managed,Burnt,1,0,1,0,0,0,0,Yes,15-Nov-19,2083,1,1,0,
226901331,p3,Faridkot,Sadiq,30.710526,74.572212,185.89999,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,9-Nov-19,2083,0,0,0,
101400031,p2,Bathinda,Amarpura Urf Gurthuri,30.046455,74.82576,188.3,4,Yes,Yes,Stubble managed,Used CRM machine,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1007,1,1,1,1
105400921,p1,Bathinda,Bhunder,30.215815,75.225945,211.8,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1038,1,1,1,1
114901161,p1,Bathinda,Kalal Wala,29.820889,75.143257,198.89999,2.5,Yes,Yes,Stubble managed,Burnt,1,0,0,0,0,0,1,No,14-Nov-19,1103,1,1,0,
125300331,p1,Bathinda,Ram Tirath Jaga,29.955439,75.134064,198.60001,4.5999999,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1180,0,0,0,
127200851,p1,Bathinda,Salabatpura,30.489162,75.251053,213.60001,4.4000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,14-Nov-19,1190,0,0,0,
128800441,p2,Bathinda,Sivian,30.259848,74.876122,193.39999,3.9000001,Yes,Yes,Stubble managed,Incorporated stubble into the soil,.s,.s,.s,.s,.s,.s,.s,Yes,10-Nov-19,1199,0,0,0,
